ID,Excerpt,Flesch-Kincaid Grade Level,Flesch Reading Ease,Automated Readability Index,SMOG,Dale Chall,Uncorrected LLM Average,Corrected LLM Average
3844,"What began, during the springtime of my actual reference, in a couple of dusky ground-floor rooms at number 7 Half-Moon Street, was simply an establishment all in a few days of a personal relation with London that was not of course measurable at the moment—I saw in my bedazzled state of comparative freedom too many other relations ahead, a fairly intoxicated vision of choice and range—but that none the less set going a more intimately inner consciousness, a wheel within the wheels, and led to my departing, the actual, the general incident closed, in possession of a return-ticket ""good,"" as we say, for a longer interval than I could then dream about, and that the first really earnest fumble of after years brought surprisingly to light. I think it must have been the very proportions themselves of the invitation and the interest that kept down, under the immense impression, everything in the nature of calculation and presumption; dark, huge and prodigious the other party to our relation, London's and mine, as I called it, loomed and spread—much too mighty a Goliath for the present in any conceivable ambition even of a fast-growing David.",40.99836788,-26.99851036,50.24797927,26.33438507,13.33170829,14.2,11.2
1193,"After the Easter holidays, several new boys came. One of them was called Edward Ellis. He had a remarkably quiet and subdued manner. The general remark was, that he looked as if he was cowed. He was certainly out of spirits. He spoke very little, avoided making friends, or, at all events, confidants, and seldom entered into any of our games. He seemed prepared to suffer any amount of bullying, even from little fellows, and if he was struck, he never struck again. He had been at school before, but he never said where. Probably, however, he had been there for some time, for he was already fourteen, though not big or strong for his age. With such a disposition and habits as I have described, of course he could not be a favorite with any one; at the same time, it could not be said that he was positively disliked. Ernest, seeing how solitary and melancholy he appeared, compassionated the poor fellow, and never lost an opportunity of speaking kindly to him. This conduct had its due effect, and Ellis took pains to show his gratitude.",7.966644385,65.70133913,7.92188057,10.1257567,8.124727451,10.6,7.6
7091,"Paul had added his persuasions to those of Dick Stone; he had excited the sister's warmest feelings by painting the joys he would feel in rescuing her brother from a miserable existence, and he had gained her sympathy by a description of the misery and suspense that his own wife must be suffering in her ignorance of all that had befallen him. Léontine was won. She was brave as a lion, and, her determination once formed, she was prepared to act without flinching.
Many times Dick Stone had lighted his pipe, and puffed and considered as he took counsel with Paul on the plan that the latter had proposed. All was agreed upon.
Paul had thus arranged the attempt at escape. All was to be in readiness for the first gale that should blow from either west or south. Léontine had provided him with a couple of large files and a small crowbar about two feet long, which she had purchased in the village with money supplied by Paul; these she had introduced to his room by secreting them beneath her clothes.",9.556126374,67.07012363,11.24351648,11.45678718,9.102812088,11.4,8.4
4389,"It was not, however, until the morning that we entered the harbor of Havre that I was able to shake off my gloom. Then the strange sights, the chatter in an unfamiliar tongue and the excitement of landing and passing the customs officials caused me to forget completely the events of a few days before. Indeed, I grew so light-hearted that when I caught my first sight of the train which was to take us to Paris, I enjoyed a hearty laugh. The toy-looking engine, the stuffy little compartment cars with tiny, old-fashioned wheels, struck me as being extremely funny. But before we reached Paris my respect for our train rose considerably. I found that the ""tiny"" engine made remarkably fast time, and that the old-fashioned wheels ran very smoothly. I even began to appreciate the ""stuffy"" cars for their privacy. As I watched the passing scenery from the car window it seemed too beautiful to be real. The bright-colored houses against the green background impressed me as the work of some idealistic painter.",9.514367816,61.28408046,10.8933908,11.4295279,8.769801149,10,7
3358,"When babies are born, they cannot talk or understand words. A baby's communication is generally basic and non-verbal. Babies are not born with speech or language. This is something they learn from their interactions with others. Within the first year of life, babies say their first words, and they can soon speak full sentences. After only 2–3 years, babies are already quite good at verbal communication and are able to say what they want. This fast progress in language abilities is probably supported by genetic conditions that support fast language learning.
However, it is interesting to think that a baby has already taken the first steps in terms of language development even before birth. This sounds impossible when we know that language needs to be learned and does not happen automatically, unlike breathing or sleeping. But babies are actually born knowing the sound and melody of their mother tongue – and they can already ""speak"" by following the melodic pattern of the language. Of course, this ""speaking"" does not involve words, and the sound made by newborn babies is often that of crying.",9.211078921,58.49301199,10.65010432,11.56738548,8.187758941,7.2,4.2
2344,"A reading machine is a piece of assistive technology that allows blind people to access printed materials. It scans text, converts the image into text by means of optical character recognition and uses a speech synthesizer to read out what it has found.
The first successful prototypes of reading machine were developed at Haskins Laboratories in the 1970s under contract from the Veterans Administration. These large prototypes sent the output from a fixed-font optical character recognizer (OCR) to the input of synthesis-by-rule algorithms developed at Haskins Laboratories.
The first commercial reading machine for the blind was developed by Kurzweil Computer Products (later acquired by Xerox Corporation.) in 1975. Walter Cronkite used this machine to give his signature soundoff, ""And that's the way it is, January 13, 1976.""
In the mid-1960s, Francis F. Lee joined Dr. Samuel Jefferson Mason's Cognitive Information Processing Group in the Research Laboratory of Electronics at MIT to work on a reading machine for the blind, the first system that would scan text and produce continuous speech.",12.32254902,40.35924837,13.86403268,14.55459255,11.53956536,11.4,8.4
5038,"If fertilized fish ova are placed in a 50 percent solution of wine vinegar [any ordinary vinegar will probably be found to answer just as well] the embryo, even during the very first stages of development, will become apparent to the eye lying on the transparent yelk. The acetic acid contained in the mixture, one part water to one part wine vinegar, causes the material of the embryo proper to coagulate, while the yelk remains clear.
A short time after the ova are laid in this mixture, and during the first week after impregnation, a white circle at one pole of the egg should become apparent, and in the course of the second week a cylindrical white streak running from the edge of the circle toward its center should be evident. If these features are not developed by the test, the eggs have not been fertilized, and are, therefore, worthless.",17.12833333,39.0525,19.3,16.21864612,9.707166667,12.2,9.2
6592,"But Harald did something besides listen to stories. Every morning he was up at sunrise and went with a thrall to feed the hunting dogs. Thorstein taught him to swim in the rough waters of the fiord. Often he went with the men a-hunting in the woods and learned to ride a horse and pull a bow and throw a lance. Ivar taught him to play the harp and to make up songs. He went much to the smithy, where the warriors mended their helmets and made their spears and swords of iron and bronze. At first he only watched the men or worked the bellows, but soon he could handle the tongs and hold the red-hot iron, and after a long time he learned to use the hammer and to shape metal. One day he made himself a spear-head. It was two feet long and sharp on both edges. While the iron was hot he beat into it some runes. When the men in the smithy saw the runes they opened their eyes wide and looked at the boy, for few Norsemen could read.",4.937739558,89.61643735,5.997307125,5.565023196,7.201925061,9.4,6.4
4517,"There was now a fine, cold drizzle falling, and the wind had risen from its uncertain puffs into a steady blow. The few foot passengers astir in that quarter hurried dismally and silently along with coat collars turned high and pocketed hands. And in the door of the hardware store the man who had come a thousand miles to fill an appointment, uncertain almost to absurdity, with the friend of his youth, smoked his cigar and waited.
About twenty minutes he waited, and then a tall man in a long overcoat, with collar turned up to his ears, hurried across from the opposite side of the street. He went directly to the waiting man.
""Is that you, Bob?"" he asked, doubtfully.
""Is that you, Jimmy Wells?"" cried the man in the door.
""Bless my heart!"" exclaimed the new arrival, grasping both the other's hands with his own. ""It's Bob, sure as fate. I was certain I'd find you here if you were still in existence. Well, well, well! — twenty years is a long time. The old restaurant's gone, Bob; I wish it had lasted, so we could have had another dinner there.""",4.761875,82.295625,5.606373057,8.841846275,7.6857625,11.2,8.2
6705,"Fatima arrived the next day. Max brought her out in a covered basket, lined with padded crimson satin. Max likes cats and Aunt Cynthia. He explained how we were to treat Fatima and when Ismay had gone out of the room—Ismay always went out of the room when she knew I particularly wanted her to remain—he proposed to me again. Of course I said no, as usual, but I was rather pleased. Max had been proposing to me about every two months for two years. Sometimes, as in this case, he went three months, and then I always wondered why. I concluded that he could not be really interested in Anne Shirley, and I was relieved. I didn't want to marry Max but it was pleasant and convenient to have him around, and we would miss him dreadfully if any other girl snapped him up. He was so useful and always willing to do anything for us—nail a shingle on the roof, drive us to town, put down carpets—in short, a very present help in all our troubles.",7.460988764,73.27474157,7.659494382,9.642632912,7.890278876,12.6,9.6
1211,"One day the Jackal said to the Barber, ""It would be a nice thing for us to have a garden of our own, in which we might grow as many cucumbers, pumpkins and melons as we like. Why should we not buy one?"" The Barber answered, ""Very well; here is money. Do you go and buy us a garden."" So the Jackal took the Barber's money, and with it bought a fine garden, in which were cucumbers, pumpkins, melons, figs, and many other good fruits and vegetables. And he used to go there every day and feast to his heart's content. When, however, the Barber said to him, ""What is the garden like which you bought with the money I gave you?"" he answered, ""There are very fine plants in it, but there is no fruit upon them; when the fruit is ripe I will let you know."" This reply satisfied the Barber, who inquired no further at that time. A little while afterward, the Barber again asked the Jackal about the garden, saying, ""I see you go down to that garden every day; is the fruit getting ripe?""",7.139730159,77.53721429,7.757142857,8.548686977,6.495474392,7.2,4.2
3635,"A gruff squire on horseback with shiny top boots. Soft day, sir John! Soft day, your honor!... Day!... Day!... Two top boots jog dangling on to Dublin. Lal the ral the ra. Lal the ral the raddy.
—That reminds me, Mr. Deasy said. You can do me a favor, Mr. Dedalus, with some of your literary friends. I have a letter here for the press. Sit down a moment. I have just to copy the end.
He went to the desk near the window, pulled in his chair twice and read off some words from the sheet on the drum of his typewriter.
—Sit down. Excuse me, he said over his shoulder, the dictates of common sense. Just a moment.
He peered from under his shaggy brows at the manuscript by his elbow and, muttering, began to prod the stiff buttons of the keyboard slowly, sometimes blowing as he screwed up the drum to erase an error.",3.193562898,89.64346537,3.24625,6.322622252,7.944983439,9,6
3040,"We are now living in the golden era of television. The term ""golden era"" is what television and media critics call the collection of TV shows from the late 1990s to present day. Commercial television shows have existed since the early 20th century, but as Jason Mitchell notes in his book Complex TV, technological development in the late 1990s led to three drastic changes in television. First, TV shows started to look better and showcase more interesting camera work. Second, the growth of more available channels led to an increase in the number of shows being produced. And third, technology allowed users to record, pause, and rewind the shows they were watching. Together, these three changes ushered in the golden era of television, allowing TV shows to tell more complex stories.
There isn't a clear-cut division between a complex plot and a simple one, but in general, simple plots exist in shows where every episode begins as if the one before it hasn't happened (known as stand-alone episodes). Complex plots, on the other hand, exist in shows where each episode depends on what happens before (known as serialized episodes).",11.76719577,48.10095238,12.71968254,12.83890158,10.86042804,10.2,7.2
3419,"Humans can do a number of things that no other animals – not even our closest relatives (such as chimps and gorillas) – can do. We are the only species that has developed languages with a set of rules (a grammar) that requires words to be in a certain order. You might have seen monkeys calling each other (for example, a ""koo"" call is signaling friendliness), but you have never seen one writing a letter and wondering about spelling! We are also able to predict from the look of a friend's face or the sound of his/her voice how he/she feels about the world, whether he/she is happy or sad. In addition, we pass from generation to generation the knowledge that we have learned about the world and our universe – this is why we go to school! Going to school and teaching children about the world is part of the human ""culture,"" another human-specific characteristic. Language, predicting a friend's mood, and culture are all examples of ""human-specific"" abilities.",11.71399312,53.31680723,12.63939138,13.0238668,8.998029776,7,4
3688,"The ancient, withered creature, wearing a green satin dress, a black velvet cloak and a white hat with purple feathers, jerked slowly, slowly up the steps as though she were being drawn up on wires. She stared in front of her, she was laughing and nodding and cackling to herself; her claws clutched round what looked like a dirty boot bag.
But just at that moment there was Mrs. Raddick again with—her—and another lady hovering in the background. Mrs. Raddick rushed at me. She was brightly flushed, gay, a different creature. She was like a woman who is saying ""goodbye"" to her friends on the station platform, with not a minute to spare before the train starts. 
""Oh, you're here, still. Isn't that lucky! You've not gone. Isn't that fine! I've had the most dreadful time with—her,"" and she waved to her daughter, who stood absolutely still, disdainful, looking down, twiddling her foot on the step, miles away. ""They won't let her in. I swore she was twenty-one. But they won't believe me. I showed the man my purse; I didn't dare to do more.",4.546402027,83.06122466,6.271844595,6.907726487,7.624054054,10.8,7.8
2535,"Containerization has its origins in coal mining regions in England from the late 18th century onwards. ""Loose boxes"" were used to containerize coal from the late 1780s, at places like the Bridgewater Canal. They were used for moving coal on and off barges.
By the 1830s, railroads on several continents were carrying containers that could be transferred to other modes of transport. The Liverpool and Manchester Railway in the United Kingdom was one such. ""Simple timber boxes, four to a wagon, they were used to convey coal from the Lancashire collieries to Liverpool, where they were transferred to horse drawn carts by crane"". By the 1840s, iron boxes were in use as well as wooden ones. The early 1900s saw closed container boxes designed for movement between road and rail.
In the United Kingdom, several railway companies were using similar containers by the beginning of the 20th century and in the 1920s the Railway Clearing House standardized the RCH container. Five- or ten-foot-long, wooden and non-stackable, these early standard containers were a great success.",9.302896552,59.35675862,11.65913793,12.16174496,9.490631954,10.4,7.4
1143,"Some of the girls sell their text-books when they're through with them, but I intend to keep mine. Then after I've graduated I shall have my whole education in a row in the bookcase, and when I need to use any detail, I can turn to it without the slightest hesitation. So much easier and more accurate than trying to keep it in your head.
Julia Pendleton dropped in this evening to pay a social call, and stayed a solid hour. She got started on the subject of family, and I COULDN'T switch her off. She wanted to know what my mother's maiden name was—did you ever hear such an impertinent question to ask of a person from a foundling asylum? I didn't have the courage to say I didn't know, so I just miserably plumped on the first name I could think of, and that was Montgomery. Then she wanted to know whether I belonged to the Massachusetts Montgomerys or the Virginia Montgomerys.",8.881829268,67.8970122,9.49804878,10.41145118,8.119397561,10.8,7.8
5307,"She picked berries for grandma to make pies. She drove the cows home from the pasture every night. She rode into the fields in the hay-cart, and came home on the big loads of hay. She fed the chickens, and played with the kittens. But at last there came a rainy day.
Fanny heard the rain pattering on the window the first thing when she awoke in the morning. As soon as grandma opened the door to call her, she cried out: ""O grandma! see how it rains! What shall I do today?""
""You can stay in the house with me,"" said grandma; ""I have not seen much of my little girl yet.""
""Well, you must tell me what to do,"" said Fanny.
""You can go up in the garret and play. There is where your mother and aunt Sarah used to spend a good many rainy days,"" said grandma.",2.991333333,94.16746154,3.367630769,5.369823441,6.208874359,5.2,2.2
6307,"In the Federal Convention of 1787, the idea of state coercion required little discussion; for the members were soon convinced that it involved an impracticable, illogical, and unjust principle. The prevailing view was voiced by Oliver Ellsworth before the Connecticut ratifying convention: ""We see how necessary for Union is a coercive principle. No man pretends to the contrary.… The only question is, shall it be a coercion of law or a coercion of arms? There is no other possible alternative. Where will those who oppose a coercion of law come out? … A necessary consequence of their principles is a war of the States one against the other. I am for coercion by law, that coercion which acts only upon delinquent individuals."" If anything, these words somewhat exaggerate the immunity of the States from direct control by the National Government, for, as James Madison pointed out in the Federalist, ""in several cases … they [the States] must be viewed and proceeded against in their collective capacities."" Yet Ellsworth stated correctly the controlling principle of the new government: it was to operate upon individuals through laws interpreted and enforced by its own courts.",12.25263158,41.05842105,12.38046875,15.5140388,9.980742105,13.2,10.2
2575,"It is very common for people to think that the brain controls all of the movements that we make. When we think about moving, signals travel from the brain travel down to the spinal cord through nerves (almost like telephone wires). The spinal cord acts like a freeway with many exits in both directions. In one direction, information from the senses travels to the brain, and in the other direction, signals are carried from the brain to control the muscles. The actions of these muscles are what cause the arms and legs to move. However, the brain is not always required to cause movement. By examining animals, scientists discovered that complex groups of cells within the spinal cord can control walking. It turns out that the main job of controlling walking is done by the spinal cord, and not the brain.",8.188714539,67.745625,9.696542553,10.1257567,9.214104255,7.6,4.6
1947,"After the fall of the Qing dynasty in the 1911 Xinhai Revolution, the country was thrown into turmoil. In the ensuing power vacuum, a large number of warlords seized control of different parts of the country. In order to defeat them and unify the country, Sun Yat-sen and the KMT sought help from foreign governments.
Though he made pleas to several Western democratic nations, none offered to help. It was only after turning to the Soviet Union in 1921 that Sun found aid. The communist Soviet Union agreed to help the KMT, under the condition that the smaller Chinese Communist Party be allowed to join. In 1923 the Soviet Union, KMT, and CCP made an agreement, the Sun-Joffe Manifesto, that said the Soviet Union would help China have one government and not many governments. Mikhail Borodin traveled to China in 1923 to help change the KMT to make it similar to the Communist Party of the Soviet Union. The CCP and KMT were joined in the First United Front.",9.677712032,59.12348455,10.05965812,12.06081839,10.08036298,11.4,8.4
2991,"Tuberculosis (TB) is a very important public health problem. It is estimated that in 2014, 9.6 million people developed TB, and almost 2 million people died of this disease, where India, Indonesia, and China presented almost half of the cases occurring in the world. TB is caused by a bacteria called Mycobacterium tuberculosis that is spread from person to person through the air, when someone with the disease coughs, talks, or sneezes. It is estimated that one third of the people infected with this bacteria do not get sick but still have the bacteria hiding in their bodies, in what doctors call a ""latent"" (or dormant) state.
There is only one vaccine currently approved for TB in humans, and it is called Mycobacterium bovis Bacillus Calmette–Guérin (BCG). This vaccine has been given to more than 3 billion people since it was developed in 1921, with around 115 million doses per year given to newborns. The BCG vaccine is made from living bacteria that have been weakened in the lab so that they are unable to cause disease. This type of vaccine, using weak but still living bacteria, is called a live attenuated vaccine.",11.48214162,50.9362464,12.18331031,12.4579756,10.18164704,11.4,8.4
6873,"Una nodded—most of her talk was by nods—and they crept from the gloom of the tunnels towards the tiny weir that turns the brook into the mill-stream. Here the banks are low and bare, and the glare of the afternoon sun on the Long Pool below the weir makes your eyes ache.
When they were in the open they nearly fell down with astonishment. A huge grey horse, whose tail-hairs crinkled the glassy water, was drinking in the pool, and the ripples about his muzzle flashed like melted gold. On his back sat an old, white-haired man dressed in a loose glimmery gown of chainmail. He was bare-headed, and a nut-shaped iron helmet hung at his saddle-bow. His reins were of red leather five or six inches deep, scalloped at the edges, and his high padded saddle with its red girths was held fore and aft by a red leather breastband and crupper.
'Look!' said Una, as though Dan were not staring his very eyes out. 'It's like the picture in your room—""Sir Isumbras at the Ford"".'",7.28,77.89706215,9.53180791,7.38712967,8.715582486,11.6,8.6
2919,"""What happened to my spinach?"" she demanded to know. Sipho was so scared that he could not talk. While they were standing in the garden, Thabo arrived. ""Thabo, do you know anything about my spinach?"" asked grandmother. ""No, grandmother. I don't know anything about the spinach,"" replied Thabo. ""Did you two boys leave the gate open? I told you never to leave it open."" ""No, grandmother!"" said the boys with one voice. The two boys started to blame each other. They began to argue. Grandmother heard them arguing and called them. Grandmother asked them what they were arguing about. The boys told her the truth about the spinach. They admitted to grandmother that they had left the gate open. They were very sorry. Grandmother was very kind. In a calm voice she said, ""I hope you two boys have learned your lesson. You must never leave the gate open again.""",3.772947368,82.07384211,4.717168421,7.854513432,6.449212281,3.6,0.6
4644,"A year or so ago the Croton water, which is in use in New York City, was found to be impure.
A commission was appointed to go and examine the Croton Water-Shed. This meant that they were to examine the little streams, and brooks, and rivers, and lakes, which supplied the water to our aqueduct, and see what the trouble was.
They found that along the banks of these streams and lakes, in villages and out in the country, a great many dwelling-houses and shanties had been built, the occupants of which were in the habit of throwing all sorts of rubbish into the water, making it unfit for drinking.
In consequence of this, all of the houses were ordered to be torn down or moved away, and one small village of shanties was destroyed. Among others, the inhabitants of Katonah were ordered to move, that the banks of the stream might be cleared of dwellings.",10.81282051,63.84884615,12.73480769,11.20814326,8.8736,8.2,5.2
6909,"""It's Tom Swift!"" cried Sam Snedecker. ""Look out, or you'll run him down!""
""Let him keep out of my way,"" retorted Andy savagely.
The youth on the wheel, with a sudden spurt of speed, tried to cross the highway. He did manage to do it, but by such a narrow margin that in very terror Andy Foger shut off the power, jammed down the brakes and steered to one side. So suddenly was he obliged to swerve over that the ponderous machine skidded and went into the ditch at the side of the road, where it brought up, tilting to one side.
Tom Swift, his face rather pale from his narrow escape, leaped from his bicycle, and stood regarding the automobile. As for the occupants of that machine, from Andy Foger, the owner, to the three cronies who were riding with him, they all looked very much astonished.",6.211171171,79.82091592,7.478033033,8.841846275,7.65282012,9.2,6.2
5342,"The cat does not budge an inch. But still she answers with a pitiful ""Mew!""
Cats cannot talk; but they can think. This cat looks in at the window and sees the boy. This is what she thinks.
""That boy looks like a boy that I knew when I was a kitten. I was a pet then. Now I am a cat without any home. Nobody cares for me. I go from house to house; but nobody takes me in. I wonder if I can't make that little boy take pity on me. I will try.
""Ah! he treats me like everybody else. He tells me to go away. Pretty soon he will say, 'Scat!' and throw water on me. No: he will not do that. He is so much like the little boy who used to pet me when I was a kitten, that I will not run away from him. I will beg to be let in.""
So the cat sat still and said, ""Mew!""",1.162308383,101.6016662,-0.586676647,5.683917802,5.279821677,4.6,1.6
2475,"There lived a very big Elephant in the Meru forest. People loved to stop along the fence of the forest whenever the elephant was around. The giant Elephant was never scared of any animal in the whole forest. All the animals ran way whenever they heard a roar of the lion. But the giant Elephant was never afraid. The lion wondered why the elephant did not fear the king of the forest. The lion decided to ask the other animals what they knew about the giant Elephant. The lion was so shocked when the animals told about the strength of the giant elephant. ""Giant Elephant is a great fighter"" said all the animals. All the other animals could play together but not with the strong elephant. They feared him because he was strong. Zebras were very afraid of his trumpet sound. Whenever they heard it, they ran away into the forests. The lion decided to prove himself as a king of the jungle. He started to think on how to be friend him. One morning, the Lion followed giant Elephant to the river. As they were taking water, he talked to him and they became friends.",6.185042017,71.25407563,5.193277311,9.627879704,6.141828211,4,1
5053,"An ordinary weathercock provided with datum points may, in the majority of cases, suffice for the observation of the wind during the day; but recourse has to be had to different means to obtain an automatic transmission of the indications of the vane to the inside of a building. The different systems employed for such a purpose consist of gearings, or are accompanied by a friction that notably diminishes the sensitiveness of the apparatus, especially when the rod has to traverse several stories. Mr. Emile Richard, inspector of the Versailles waterworks, has just devised an ingenious system which, while considerably reducing the weight of the movable part, allows the weathercock to preserve all its sensitiveness. This apparatus consists of two principal parts--one fixed and the other movable. The stationary part is designated in the accompanying figure by the letters A and B and by cross-hatchings. This forms the rod or support. An iron tube, T, with clamps, P, at its lower extremity forms the base of the apparatus, and is hidden, after the mounting of the apparatus, by the ornamental zinc covering, Z.",14.6592662,36.52622951,15.73192037,15.90318901,11.40449719,12.8,9.8
6790,"The Captain of the ship was not afraid, because he had seen storms before, and had sailed his ship through them in safety; but he knew that his passengers would be in danger if they tried to stay on deck, so he put them all into the cabin and told them to stay there until after the storm was over, and to keep brave hearts and not be scared, and all would be well with them.
Now, among these passengers was a little Kansas girl named Dorothy Gale, who was going with her Uncle Henry to Australia, to visit some relatives they had never before seen. Uncle Henry, you must know, was not very well, because he had been working so hard on his Kansas farm that his health had given way and left him weak and nervous. So he left Aunt Em at home to watch after the hired men and to take care of the farm, while he traveled far away to Australia to visit his cousins and have a good rest.",16.29454023,55.71698276,19.48482759,10.1257567,7.790536782,6,3
1166,"Once upon a time the owner of a very large garden planted therein a tree, the fruit of which was very precious and of great value to all who ate of it. For a time, the tree grew and bore much good fruit. But the owner of the garden had an enemy who went about secretly sowing seeds of weeds and all manner of briers and brush, that they might spread all over the garden and kill out the good tree which the master had planted. The enemy also persuaded many of the workmen in the garden to neglect the good tree, and let the briers and weeds grow up around it and so prevent its growth. Thus in time the once precious fruit of the good tree became wild and scrubby, no better than the enemy's trees which grew around it.",10.60994366,69.57801408,11.94169014,8.841846275,7.602675211,8.4,5.4
4808,"Now, there was a man who was well off in the world, and who had three sons; the first was named Peter, and the second was named Paul. Peter and Paul thought themselves as wise as anybody in all the world, and their father thought as they did.
As for the youngest son, he was named Boots. Nobody thought anything of him except that he was silly, for he did nothing but sit poking in the warm ashes all of the day.
One morning Peter spoke up and said that he was going to the town to have a try at befooling the king, for it would be a fine thing to have a princess in the family. His father did not say no, for if anybody was wise enough to befool the king, Peter was the lad.
So, after Peter had eaten a good breakfast, off he set for the town, right foot foremost. After a while he came to the king's house and — rap! tap! tap! — he knocked at the door.
Well, what did he want?
Oh! he would only like to have a try at befooling the king.",5.57658258,86.00776773,5.45731041,7.68629501,6.233809662,5.4,2.4
5513,"The older folks were as much interested in its trial trip as Bertie. The biggest tub was brought up, and half filled with water. The little boiler was also filled, and the lamp lighted; and we all waited patiently for the steam to start the little wheel. A stick was put across the tub, and a string fastened from its centre to the end of the steamer, to keep it from running against the side of the tub. The rudder was turned to guide the boat in a circle, and soon the steamer started.
But it did not run easily. Could it be that it would prove a failure? Bertie's face began to put on a disappointed look.
""Can't Uncle Nelson fix it?"" said he. ""Uncle Nelson can do most any thing.""
So Uncle Nelson took the delicate machinery apart, and found some particles of dirt, which prevented the piston from working smoothly. Then he cleaned and oiled it, put it together again, and once more it started. This time it was a complete success. How Bertie clapped his hands, as the steam hissed, and the boat went round and round, as if it were alive!",5.282244898,82.12704082,5.923928571,7.709486992,7.231104082,5.6,2.6
2593,"But why do most people only have about 3% Neanderthal DNA? The DNA of the first human-Neanderthal hybrids was 50% human and 50% Neanderthal. If these hybrids had kids with a human, the percentage of Neanderthal DNA would drop to about 25%. In the next generation, the percentage would be halved again. At some point, the Neanderthals went extinct. We still do not know exactly why. The consequence of this extinction event was that humans could only have kids with other humans. No new Neanderthal DNA could be added to the human genome, and the percentage of Neanderthal DNA diminished to the 3% we see today.
You can compare this scenario to mixing paint of two colors. Let us say you pour yellow (Neanderthal) and red (human) paint in a big bucket. The result is an orange mixture, which represents the first human-Neanderthal hybrid. When you add more red paint, the mix will become more and more red over time. In other words, the DNA becomes more and more human over time, as humans have kids with other humans.",8.238100559,60.52403524,7.531095832,11.0512537,9.259342114,9.4,6.4
2980,"Getting things ready for the party had been hard work. Lynne and Anton had to do most of it themselves as Oupa Karel was too old to climb up ladders. But Oupa Karel did what he could by blowing up the balloons. 
""Now we only have to bake the cake!"" said Lynne. 
Oupa Karel sighed as he turned the pages of his recipe book. ""I'm not going to be much help,"" he said, shaking his head. ""I've never been good at cooking."" 
""That's okay, Oupa,"" said Lynne with a smile. ""Anton and I can do it. We just need to follow the recipe. How much of these ingredients should we use?"" 
""We need 150 grams of flour,"" said Oupa Karel, running a finger down the list of ingredients. ""Fifty grams of cocoa, 220 grams of sugar, 80 grams of butter, two eggs and half a cup of milk. That's 125 millilitres of milk."" ""Let's mix everything together in the big bowl,"" said Lynne. 
Anton took the wooden spoon and began to mix the ingredients together.",3.914482143,86.47858036,4.143721429,7.16862163,7.878371429,4.6,1.6
5783,"When there exists an inherited or instinctive tendency to the performance of an action, or an inherited taste for certain kinds of food, some degree of habit in the individual is often or generally requisite. We find this in the paces of the horse, and to a certain extent in the pointing of dogs; although some young dogs point excellently the first time they are taken out, yet they often associate the proper inherited attitude with a wrong odor, and even with eyesight. I have heard it asserted that if a calf be allowed to suck its mother only once, it is much more difficult afterwards to rear it by hand. Caterpillars which have been fed on the leaves of one kind of tree, have been known to perish from hunger rather than to eat the leaves of another tree, although this afforded them their proper food, under a state of nature; and so it is in many other cases.",17.34125,41.97875,19.5000625,15.24766489,9.0745625,12.2,9.2
2385,"Society is the term to describe human beings together (collective, the sum of their social networks and power networks). It does not refer to everything everybody thinks or does, but only to those things that everybody acts upon – or refuses to do – quite reliably.
Because it must keep even the poorest and weakest members of a society willing to help even the richest and strongest, a society is very concerned with its citizenship, rights, ethics and time limits. These are basic ways to achieve fairness. If they break down badly, people will think the society is unfair and start taking things from each other, refusing to help each other, or seeing those who have more as cheats.
While every society is different, the way it breaks down and fails is very often the same: fraud, theft, violence, war and sometimes even genocide if people stop identifying with the society and thus identify with what they think of as a ""race"" of people. A new society may be formed out of only those who still agree, or who just survive the collapse of an old failed one.",12.98038402,49.32629032,13.70209726,13.2567167,9.029281567,10.8,7.8
1152,"Dunstable was a youth of ideas. He saw far more possibilities in the routine of life at Locksley than did the majority of his contemporaries, and every now and then he made use of these possibilities in a way that caused a considerable sensation in the school.
In the ordinary way of school work, however, he was not particularly brilliant, and suffered in consequence. His chief foe was his form-master, Mr. Langridge. The feud between them had begun on Dunstable's arrival in the form two terms before, and had continued ever since. The balance of points lay with the master. The staff has ways of scoring which the school has not. This story really begins with the last day but one of the summer term. It happened that Dunstable's people were going to make their annual migration to Scotland on that day, and the Headmaster, approached on the subject both by letter and in person, saw no reason why—the examinations being over—Dunstable should not leave Locksley a day before the end of term.",9.913603083,58.22386641,10.5876429,12.26155622,8.423332627,10.6,7.6
3449,"Air navigation is navigation while flying. It is used by pilots in aircraft to know their exact position and found their way. That is important because if they get lost, they can hit a mountain or fly into a dangerous area or not find a place to land. There are generally two types of air navigation depending on weather. In good weather, pilots navigate themselves visually with maps. But when the weather is bad and they do not see the ground, they use special radio navigational instruments or the air traffic controller navigates them. The first kind of navigation is called VFR (visual flight rules) navigation. The second is IFR (instrument flight rules) navigation.
Under Visual Flight Rules, pilots use a map and compass, and look on the ground. When preparing for a flight they choose big visible points on the map, for example large cities, lakes, hills, rivers, roads or forests. When in the air, they seek the chosen points to make sure of going the right way. The weather must be good enough to let them see the ground. They cannot fly into clouds, because they can get lost.",7.31486911,68.78722916,8.060551752,11.0512537,8.333406001,8.8,5.8
